1,0xD0B0FF,0,2103,WADA_AKIYOSHI_MEMORIAL_HALL,和田昭允記念ホール,988,1128,M 916 1043 H 812 v 165 h 104 v 22 h 80 v 49 h 91 V 977 h -91 v 44 h -80 z,m 916 1043 h 89 v 17 l -17 -17 m -72 165 h 89 v -17 l -17 17 m -5 -187 v 22 6 h -67 v -6 m 67 187 v -22 -6 h -67 v 6 m -21 -165 v 6 h -65 v 6 h -18 m 83 153 v -6 h -65 v -6 h -18 m 214 34 h -30 m 30 49 v -27 h 61 M 862 1049 v 44 h 3 v 65 h -3 v 44 m -50 -132 h 40 v 33 h 3 v 45 h -3 v 33 h -40 m 31 -111 v 111 m -9 -111 v 111 m -9 -111 v 111 m 27 -110 h 10 m -10 3 h 10 m -10 3 h 10 m -10 3 h 10 m -10 91 h 10 m -10 3 h 10 m -10 3 h 10 m -10 3 h 10 m 12 -131 v 153 m 9 -153 v 153 m 9 -153 v 153 m 24 -153 -5 44 v 65 l 5 44 m 18 -153 -5 44 v 65 l 5 44 m 9 -153 -5 44 v 65 l 5 44 m 9 -153 -5 44 v 65 l 5 44 m 9 -153 -5 44 v 65 l 5 44 m -36 -153 -5 44 v 65 l 5 44 m 58 -153 11 11 -3 33 v 65 l 3 33 -11 11 z
1,0xFFFFFF,4,2195,____hujo,,841,999,m 838 977 h 42 v 44 h -42 z
1,0xFFFFFF,4,2194,____kanri1,,920,999,m 880 977 h 116 v 44 H 880 Z
1,0xFFFFFF,4,1198,____EV11,EV,715,633,m 701 615 v 37 h 29 v -37 z
1,0xFFFFFF,4,1197,____EV12,EV,448,128,m 434 110 v 37 h 29 v -37 
1,0xFFFFFF,4,2193,____EV13,EV,753,1139,m 739 1128 h 28 v 23 h -28 z
1,0xFFFFFF,4,2192,____EV14,EV,287,988,m 314 977 v 23 h -53 v -23 z m -28 23 v -23 z
1,0xFFFFFF,4,1196,____WC11,WC,747,615,m 701 578 h 92 v 74 h -63 v -37 h -29 z
1,0xFFFFFF,4,1195,____WC12,WC,121,615,m 75 578 h 92 v 37 h -29 v 37 H 75 Z
1,0xFFFFFF,4,1194,____WC13,WC,480,147,m 527 184 h -93 v -37 h 29 v -37 h 64 z
1,0xFFFFFF,4,1193,____WC14,WC,857,1254,m 787 1230 h 141 v 49 H 787 Z
1,0xFFFFFF,4,1192,____WC15,WC,307,1168,m 267 1128 h 80 v 80 h -80 z
1,0x000000,-1,m 431 977 v 302 h 656 V 977 Z M 437 740 v 22 H 20 V 578 H 45 V 473 H 20 V 289 H 45 V 184 H 20 V 0 h 803 v 289 h 107 v 147 h 16 l 94 326 H 611 v -22 z,____outerAM1
1,0x000000,-1,m 81 184 h 440 v 35 h -65 v 36 h 65 v 34 H 81 v -34 h 69 V 219 H 81 Z m 491 0 h 215 v 35 h -60 v 36 h 60 v 34 H 684 v -10 h -50 v 10 H 572 Z M 81 473 H 521 V 578 H 81 v -34 h 69 V 508 H 81 Z m 491 0 v 105 h 87 V 473 Z,____innerM1
1,0x000000,-1,m 707 1129 h 32 m -32 3 h 32 m -32 3 h 32 m -32 3 h 32 m -32 3 h 32 m -32 3 h 32 m -32 3 h 32 m -32 3 h 32 z,____steps11
1,0x000000,-1,m 732 1016 h 43 z m 43 -36 h -34 m 34 36 v -36 m -19 18 h -24 m 0 0 v 18 m 3 0 v -18 m 9 -12 v -6 z m 3 6 v -12 z m -9 24 v -18 z m 3 0 v -18 z m 3 0 v -18 z m 3 0 v -18 z m 3 0 v -36 z m 3 0 v -36 z m 3 0 v -36 z m -15 -36 9 18 z,____staircase17
1,0x000000,-1,m 100 237 h 36 z m 0 -18 v 36 z m 3 18 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m -12 0 3 18 z,____staircase16
1,0x000000,-1,m 470 237 h 36 z m 0 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 18 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 -18 v 36 z m -24 0 -3 18 z,____staircase15
1,0x000000,-1,m 741 237 h 36 z m 0 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 18 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 -18 v 36 z m -24 0 -3 18 z,____staircase14
1,0x000000,-1,m 100 526 h 36 z m 0 -18 v 36 z m 3 18 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 0 v 18 z m 3 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m -12 0 3 18 z,____staircase13
1,0x000000,-1,m 167 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 21 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m -21 3 h 42 z m 0 -24 21 -3 z,____staircase12
1,0x000000,-1,m 659 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 21 z m 0 3 h 42 z m 42 -24 -21 -3 z,____staircase11
1,0xFFFFE0,-1,M 75 0 V 184 H 787 V 0 Z,____N1
1,0xFFFFE0,-1,M 75 289 V 473 H 787 V 289 H 526 Z,____C1
1,0xFFFFE0,-1,m 75 578 v 184 h 362 v -22 h 174 v 22 H 793 V 578 Z,____S1
1,0xFFFFE0,-1,m 81 219 v 36 h 69 v -36 z m 375 0 v 36 h 65 v -36 z m 271 0 v 36 h 60 V 219 Z M 81 508 v 36 h 69 v -36 z,____staircases1
1,0xFFFFE0,-1,M 45 184 V 289 H 81 V 184 Z m 476 0 v 105 h 51 V 184 Z M 45 473 V 578 H 81 V 473 Z m 476 0 v 105 h 51 V 473 Z,____passage1
1,0xFFFFE0,-1,M 792 762 H 930 V 289 H 823 V 0 h -36 v 289 184 h 6 z,____trainside1
1,0xFFFFE0,-1,M 20 0 V 184 H 75 V 0 Z m 0 289 V 473 H 75 V 289 Z m 0 289 V 762 H 75 V 578 Z,____riverside1
1,0xE0FFFF,-1,m 431 1279 h 656 V 977 H 432 Z M 347 977 H 50 v 302 h 297 z,____A1
2,0xFFE0B0,1,1245,IT_Foundation_Lab,情報基礎\n実習室,231,37,M 164 0 V 74 H 299 V 0 Z
2,0xD0B0FF,1,1242,Presentation_Studio,プレゼンテーション\nスタジオ,456,37,M 299 0 V 74 H 614 V 0 Z m 135 0 v 74 h 45 V 0 Z
2,0xD0B0FF,1,1238,Seminar_Room_N21_22,N22\n\n\nN21,119,92,m 75 0 v 74 h 89 V 0 Z m 0 110 v 74 h 89 v -74 z
2,0xFFE0B0,1,1237,Multimedia_Lab,マルチ\nメディア\n実習室,231,147,m 164 110 v 74 h 135 v -74 z
2,0xFFE0B0,1,1236,PC_Hardware_Lab,ハード\nウェア\n実習室,366,147,m 299 110 v 74 h 135 v -74 z m 90 0 v 74 z
2,0xD0B0FF,1,1232,CALL,#4    #3\nCALL教室\n#2    #1,702,92,m 614 0 v 74 h 90 V 0 Z m 90 0 v 74 h 89 V 0 Z m -93 110 v 74 h 93 v -74 z m 93 0 v 74 h 89 v -74 z
2,0xFFE0B0,2,1230,Programming_Lab,プログラミング\n実習室,164,326,m 75 289 v 74 h 89 v -74 z m 89 0 v 74 h 90 v -74 z
2,0xFFE0B0,4,1229,Information_Technology_Dept_Office,,276,326,m 254 289 v 74 h 45 v -74 z
2,0xFFFFFF,4,1228,____souko2,,321,326,m 299 289 v 74 h 45 v -74 z
2,0xFFFFFF,4,1224,____denki,,702,326,m 611 289 v 74 h 182 v -74 z
2,0xD0B0FF,0,1221,Seminar_Room_C21_22_23,C23  C22  C21,209,436,m 75 399 v 74 h 89 v -74 z m 89 0 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z
2,0xFFE0B0,0,1220,Computer_Room,３   ２\n情報教室\n１,435,381,m 344 289 v 74 h 90 v -74 z m 90 0 v 74 h 93 v -74 z m -90 110 v 74 h 183 v -74 z
2,0xB0D0FF,2,1218,Talk_Room,Talk\nRoom,747,436,m 701 399 v 74 h 46 v -74 z m 46 0 v 74 h 46 v -74 z
2,0xFFFFFF,4,1217,____syoko,,233,615,m 209 578 v 74 h 48 v -74 z
2,0xFFFFFF,4,1216,____sisyosan,司書室\nスペース,299,602,m 257 578 v 49 h 84 v -49 z
2,0xFFB0B0,0,1214,Room_S21,S21,387,615,m 341 578 v 74 h 93 v -74 z
2,0xFFFFFF,1,1210,Library_of_Science,図書室,211,734,m 75 688 v 92 h 272 v -92 z
2,0xD0B0FF,2,1209,Study_Hall,     自習室2\n\n自習室1,437,670,m 434 578 v 74 h 93 v -74 z m -87 110 v 74 h 90 v -74 z
2,0xD0B0FF,2,1208,Instructors_Room,講師職員室,703,725,m 611 688 v 74 h 185 v -74 z
2,0xFFFFFF,4,1207,____taika,,857,743,m 835 725 v 37 h 44 v -37 z
2,0xFFFFFF,4,1206,____kyomu,,882,725,m 869 688 h 61 v 74 h -51 v -37 h -44 v -19 h 34 z
2,0xB0D0FF,2,1205,Meeting_Room_3,小会議室,882,670,m 835 652 v 36 h 95 v -36 z
2,0xB0D0FF,2,1204,Round_table_Meeting_Room,特別会議室,882,615,m 835 578 v 74 h 95 v -74 z
2,0xB0D0FF,2,1203,Super_Advisors_Room,スーパーアドバイザー室,882,539,m 835 500 v 78 h 95 v -78 z
2,0xB0D0FF,2,1202,Meeting_Room_2,中会議室,882,468,m 835 436 v 64 h 95 v -64 z
2,0xB0D0FF,1,1201,Meeting_Room_1,大会議室,882,362,m 835 289 v 147 h 95 V 289 Z
2,0xD0B0FF,4,1299,_Music_Room,吹き抜け,633,436,m 566 399 v 74 h 135 v -74 z
2,0xFFFFFF,4,1298,____EV21,EV,715,633,m 701 615 v 37 h 29 v -37 z
2,0xFFFFFF,4,1297,____EV22,EV,448,128,m 434 110 v 37 h 29 v -37 z
2,0xFFFFFF,4,1296,____EV23,EV,753,1139,m 739 1128 h 28 v 23 h -28 z
2,0xFFFFFF,4,1295,____WC21,WC,747,615,m 701 578 h 92 v 74 h -63 v -37 h -29 z
2,0xFFFFFF,4,1294,____WC22,WC,121,615,m 75 578 h 92 v 37 h -29 v 37 H 75 Z
2,0xFFFFFF,4,1293,____WC23,WC,480,147,m 527 184 h -93 v -37 h 29 v -37 h 64 z
2,0xFFD080,4,1292,____veranda1,,511,525,m 501 503 v 45 h 20 v -45 z
2,0xFFD080,4,1291,____veranda2,,582,236,m 572 214 v 45 h 20 v -45 z
2,0xFFD080,4,1290,____veranda3,,10,92,M 0 0 V 184 H 20 V 0 Z
2,0xFFD080,4,1289,____veranda4,,10,381,M 0 289 V 473 H 20 V 289 Z
2,0xFFD080,4,1288,____veranda5,,19,670,M 0 578 V 762 H 20 V 578 Z
2,0xFFFFFF,1,3202,The_Bridge_of_Wisdom,智\n恵\nの\n懸\nけ\n橋,57,869,M 40 762 V 977 H 75 V 762 Z
2,0xFFFFFF,1,3201,The_Bridge_of_Knowledge,知\n識\nの\n懸\nけ\n橋,815,869,m 793 762 v 215 h 45 V 762 Z
2,0xFFFFFF,2,2217,Club_Locker,ク\nラ\nブ\n倉\n庫,200,1052,m 181 977 v 151 h 39 V 977 Z
2,0xFFFFFF,2,2216,River_View_Lounge_2,リバービュー\nラウンジ,71,1128,m 40 977 h 5 v 151 H 32 v 151 h 79 V 1128 H 70 V 977 Z
2,0xFFFFFF,4,2215,____pomp,,146,1169,m 111 1128 h 70 v 82 h -70 z
2,0xFFFFFF,4,2214,Changing_Room_Gentleman,,205,1169,m 181 1128 h 48 v 82 h -48 z
2,0xFFFFFF,4,2213,Changing_Room_Ladies,,170,1260,m 111 1242 h 118 v 37 H 111 Z
2,0xFFFFFF,0,2208,Arena,アリーナ,484,1128,m 261 977 h 83 v 302 h -83 z m 83 0 v 302 h 357 v -71 h 6 V 977 Z
2,0xD0B0FF,2,2207,PE_Dept_Office,体育準備室,740,1243,m 701 1208 v 71 h 79 v -71 z
2,0xFFFFFF,4,2204,___room3,,784,1129,m 830 1072 h -63 v 79 h -28 v 35 h 91 z
2,0xFFFFFF,2,2203,Projection_Booth,映\n写\n室,843,1128,m 830 1048 v 160 h 26 v -160 z
2,0xD0B0FF,2,2202,Weight_Room,トレーニング\nルーム,923,1243,m 844 1208 v 71 h 158 v -71 z
2,0xB0D0FF,0,2201,Health_Education_Room,保健講義室,923,1012,m 844 977 v 71 h 158 v -71 z
2,0x000000,-1,m 20 0 h 803 v 289 h 107 v 473 h -92 v 215 h 229 v 302 H 32 V 977 h 8 V 762 H 20 V 578 H 45 V 473 H 20 V 289 H 45 V 184 H 20 Z,____outerAM2
2,0x000000,-1,m 81 184 h 440 v 35 h -65 v 36 h 65 v 34 H 81 v -34 h 69 V 219 H 81 Z m 491 0 h 215 v 35 h -60 v 36 h 60 v 34 H 572 Z M 81 473 H 521 V 578 H 81 v -34 h 69 V 508 H 81 Z M 793 762 V 952 H 75 V 780 h 272 v -18 h 90 v -62 h 174 v 62 z M 787 578 V 473 H 572 v 105 z,____innerAM2
2,0x000000,-1,m 707 1016 h 68 z m 86 -36 h -86 m 43 0 v 18 m 6 -18 v 18 m -3 0 v -18 m 3 18 h -30 m 3 18 v -36 z m 9 0 v -36 z m 6 -18 v -18 z m 3 0 v -18 z m -15 18 v -36 z m 3 0 v -36 z m 6 0 v -36 z m 0 -36 9 18 z m -15 18 v -18 z,____staircase27
2,0x000000,-1,m 100 237 h 36 z m 0 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 18 v 18 z m 3 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m -12 0 3 18 z,____staircase26
2,0x000000,-1,m 470 237 h 36 z m 0 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 18 v 18 z m 3 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m -24 0 -3 18 z,____staircase25
2,0x000000,-1,m 741 237 h 36 z m 0 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 18 v 18 z m 3 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m -24 0 -3 18 z,____staircase24
2,0x000000,-1,m 100 526 h 36 z m 0 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 18 v 18 z m 3 -18 v 36 z m 3 0 v 36 z m 3 0 v 36 z m 3 0 v 36 z m -12 0 3 18 z,____staircase23
2,0x000000,-1,m 167 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 21 3 h 21 z m -21 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 -24 21 -3 z,____staircase22
2,0x000000,-1,m 659 578 v 74 z m 42 0 v 74 z m -21 19 v 36 z m -21 0 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 21 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 0 3 h 42 z m 42 -24 -21 -3 z,____staircase21
2,0x000000,-1,M 75 74 20 0 H 75 L 20 74 V 0 Z M 75 0 V 74 H 20 Z M 50 363 20 289 h 30 l -30 74 v -74 z m 0 -74 v 74 H 20 Z m 0 363 -30 -74 h 30 l -30 74 v -74 z m 0 -74 v 74 H 20 Z M 181 977 70 1128 m 0 0 H 181 V 977 H 70 Z m 111 0 L 70 977 M 32 1128 45 977 m 0 151 -12 -151 z,____atriums2
2,0xFFFFE0,-1,M 75 0 V 184 H 787 V 0 Z,____N2
2,0xFFFFE0,-1,M 75 289 V 473 H 787 V 289 Z,____C2
2,0xFFFFE0,-1,m 75 578 v 184 h 361 v -62 h 180 v 62 H 787 V 578 Z,____S2
2,0xFFFFE0,-1,m 81 219 v 36 h 69 v -36 z m 375 0 v 36 h 65 v -36 z m 271 0 v 36 h 60 V 219 Z M 81 508 v 36 h 69 v -36 z,____staircases2
2,0xFFFFE0,-1,M 45 184 V 289 H 81 V 184 Z m 476 0 v 105 h 51 V 184 Z M 45 473 V 578 H 81 V 473 Z m 476 0 v 105 h 51 V 473 Z,____passage2
2,0xFFFFE0,-1,M 787 762 H 930 V 289 H 823 V 0 h -36 z,____trainside2
2,0xFFFFE0,-1,M 20 74 V 184 H 75 V 74 Z m 30 215 v 74 H 20 V 473 H 75 V 289 Z m 0 289 v 74 H 20 V 762 H 75 V 578 Z,____riverside2
2,0xE0FFFF,-1,m 45 977 v 151 H 32 v 151 H 1067 V 977 H 793 V 952 H 75 v 25 h 106 v 151 H 70 V 977 Z,____A2
3,0xFFFFFF,4,1359,____souko5,,186,37,m 164 0 v 74 h 45 V 0 Z
3,0xFFFFFF,4,1358,____souko8,,501,37,m 479 0 v 74 h 45 V 0 Z
3,0xD0B0FF,2,1357,Staff_Station,教職員\nステー\nション,546,37,m 524 0 v 74 h 45 V 0 Z
3,0xFFFFFF,4,1354,____chogo,,770,37,m 747 0 v 74 h 46 V 0 Z
3,0xD0B0FF,1,1352,Room_N31_32,N32\n\n\nN31,119,92,m 75 0 v 74 h 89 V 0 Z m 0 110 v 74 h 89 v -74 z
3,0xB0FFB0,2,1351,Clean_Bench_Room,クリーン\nベンチ\nルーム,209,147,m 164 110 v 74 h 90 v -74 z
3,0xB0FFB0,1,1343,Environmental_Biosciences_Lab,環境生命\n実験室,344,118,m 251 32 h 134 v 42 h 52 v 36 h -3 v 74 h -29 v 21 H 370 V 184 H 254 v -74 h -3 z m 29 53 h 45 z m 35 0 v 35 z m 20 0 h 11 z m 11 0 V 32 Z m 39 0 v 75 z m 0 50 h -15 z m 0 -10 h 40 z m 20 59 h -20 z m -59 0 v -74 z m 0 -49 h 14 z m -31 49 V 130 Z M 251 85 h 19 z
3,0xD0B0FF,2,1342,Low_temperature_Lab,低温\n実験室\n ,411,53,m 385 32 v 42 h 52 V 32 Z
3,0xB0D0FF,1,1340,Chemistry_Lab,化学\n実験室,658,92,m 704 0 v 74 h 43 V 0 Z M 569 0 V 74 H 704 V 0 Z m 42 110 v 74 h 136 v -74 z
3,0xFFFFFF,4,1339,____souko7,,770,147,m 747 110 v 74 h 46 v -74 z
3,0xFFFFFF,4,1337,____souko6,,186,326,m 164 289 v 74 h 45 v -74 z
3,0xB0D0FF,0,1334,Biology_Lab,２ 生物実験室 １,368,326,m 209 289 v 74 h 318 v -74 z m 135 0 v 74 h 45 v -74 z
3,0xB0D0FF,0,1332,Physics_Lab,物理実験室,702,326,m 611 289 v 74 h 182 v -74 z m 136 0 v 74 z
3,0xD0B0FF,0,1329,Room_C31_32,C32\n\n\nC31,119,381,m 75 289 v 74 h 89 v -74 z m 0 110 v 74 h 89 v -74 z
3,0xB0FFB0,1,1328,Life_Science_Lab,生命科学\n実験室,254,436,m 164 399 v 74 h 180 v -74 z m 135 0 v 74 z
3,0xB0FFB0,0,1326,Science_Research_Lab,課題研究室,435,436,m 344 399 v 74 h 183 v -74 z
3,0xB0D0FF,0,1325,Earth_Science_Lab,地学実験室,656,436,m 566 399 v 74 h 181 v -74 z m 137 0 v 74 z
3,0xB0D0FF,0,1323,Dark_Room,暗\n室,770,436,m 747 399 v 74 h 46 v -74 z
3,0xFFFFFF,4,1319,____souko4,,323,615,m 299 578 v 74 h 48 v -74 z
3,0xB0D0FF,2,1318,Lecture_Room,レクチャールーム,437,615,m 347 578 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z
3,0xFFB0B0,0,1312,Room_S36_37_38,S38  S37  S36,209,725,m 75 688 v 74 h 89 v -74 z m 89 0 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z
3,0xFFB0B0,0,1309,Room_S33_34_35,S35  S34  S33,479,725,m 344 688 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z m 90 0 v 74 h 90 v -74 z
3,0xFFB0B0,0,1307,Room_S31_32,S32  S31,703,725,m 614 688 v 74 h 90 v -74 z m 90 0 v 74 h 89 v -74 z
3,0xB0D0FF,2,1306,Alumni_Association_Room,同窓会室,884,725,m 838 688 v 74 h 92 v -74 z
3,0xB0D0FF,2,1305,PTA_Room,PTA室,884,651,m 838 615 v 73 h 92 v -73 z
3,0xFFFFFF,4,1304,____souko3,,884,596,m 838 578 v 37 h 92 v -37 z
3,0xB0D0FF,2,1303,Students_Guidance_Room,進路学習室,884,507,m 838 436 v 142 h 92 V 436 Z
3,0xB0D0FF,2,1302,Students_Guidance_Dept_Office,進路相談室,884,399,m 838 363 v 73 h 92 v -73 z
3,0xB0D0FF,2,1301,Student_Council_Room,生徒会室,884,326,m 838 289 v 74 h 92 v -74 z
3,0xFFFFFF,1,2301,____pool,プール,153,1128,m 36 977 v 302 H 270 V 977 Z
3,0xFFFFFF,4,1399,____EV31,EV,715,633,m 701 615 v 37 h 29 v -37 z
3,0xFFFFFF,4,1398,____EV32,EV,448,128,m 434 110 v 37 h 29 v -37 z
